#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_112	7658	7	N	N	1	*	*,112,*
contig_84	6856	4	N	N	1	*	*,84,*
contig_41	5669	15	N	N	3	*	*,41,*
contig_116	5495	6	N	N	1	*	*,116,*
contig_91	5189	4	N	N	1	*	*,91,*
contig_53	5174	6	N	N	1	*	*,53,*
contig_56	4937	9	N	N	1	*	*,56,*
contig_77	4757	10	N	N	1	*	*,77,*
contig_92	4082	3	N	N	1	*	*,92,*
contig_76	3080	7	N	N	1	*	*,76,*
contig_127	3002	19	N	N	3	*	*,127,*
contig_129	2992	20	Y	Y	3	*	129
contig_45	2975	5	N	N	1	*	*,45,*
contig_120	2948	3	N	N	1	*	*,120,*
contig_64	2477	4	N	N	1	*	*,64,*
contig_111	2450	5	N	N	1	*	*,111,*
