#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_126	70636	3	N	N	1	*	*,126,*
contig_123	70533	7	N	N	1	*	*,123,*
contig_63	68899	3	N	N	1	*	*,63,*
contig_79	63593	7	N	N	1	*	*,79,*
contig_110	60922	8	N	N	1	*	*,110
contig_107	58162	3	N	N	1	*	*,107,*
contig_6	56420	8	N	N	1	*	*,6,*
contig_85	55681	3	N	N	1	*	*,85,*
contig_67	52853	3	N	N	1	*	*,67,*
contig_129	49578	27	Y	N	3	*	129
contig_20	47843	4	N	N	1	*	*,20,*
contig_25	46694	7	N	N	1	*	*,25,*
contig_51	46237	4	N	N	1	*	*,51,*
contig_48	45525	9	N	N	1	*	*,48,*
contig_30	42604	3	N	N	1	*	*,30,*
contig_95	41639	8	N	N	1	*	*,95,*
contig_75	41603	4	N	N	1	*	*,75,*
contig_22	36537	5	N	N	1	*	*,22,*
contig_26	36204	3	N	N	1	*	*,26,*
contig_131	35763	19	N	Y	2	*	131
contig_100	32291	9	N	N	1	*	*,100,*
contig_59	32041	3	N	N	1	*	*,59,*
contig_77	30411	3	N	N	1	*	*,77,*
contig_101	29901	5	N	N	1	*	*,101,*
contig_17	29456	7	N	N	1	*	17,*
contig_71	28942	4	N	N	1	*	*,71,*
contig_76	28383	3	N	N	1	*	*,76,*
contig_53	27375	3	N	N	1	*	*,53,*
contig_121	27360	10	Y	N	1	*	121
contig_97	26369	6	N	N	1	*	*,97,*
contig_52	26013	4	N	N	1	*	*,52,*
contig_106	24710	4	N	N	1	*	*,106,*
contig_55	24016	4	N	N	1	*	*,55,*
contig_29	23739	3	N	N	1	*	*,29,*
contig_125	21309	5	N	N	1	*	*,125,*
contig_92	19423	3	N	N	1	*	*,92,*
contig_80	17930	3	N	N	1	*	*,80,*
contig_86	17467	4	N	N	1	*	*,86,*
contig_58	17073	6	N	N	1	*	*,58,*
contig_117	15820	20	N	Y	2	*	117
contig_69	15791	3	N	N	1	*	*,69,*
contig_31	15685	4	N	N	1	*	*,31,*
contig_50	13082	5	N	N	1	*	*,50,*
contig_84	12943	3	N	N	1	*	*,84,*
contig_130	12734	42	Y	N	4	*	130
contig_73	12642	4	N	N	1	*	*,73,*
contig_90	12613	6	N	N	1	*	*,90,*
contig_36	11486	5	N	N	1	*	*,36,*
contig_62	10725	8	N	N	1	*	*,62,*
contig_61	10122	9	N	N	1	*	*,61,*
contig_66	9203	5	N	N	1	*	*,66,*
contig_89	8979	4	N	N	1	*	*,89,*
contig_108	8544	3	N	N	1	*	*,108,*
contig_37	8311	3	N	N	1	*	*,37,*
contig_68	7886	8	N	N	1	*	*,68,*
contig_46	6835	3	N	N	1	*	*,46,*
contig_87	6815	4	N	N	1	*	*,87,*
contig_18	6126	9	N	N	1	*	*,18,*
contig_23	5513	6	N	N	1	*	*,23,*
contig_96	5129	6	N	N	1	*	*,96,*
contig_28	5086	4	N	N	1	*	*,28,*
contig_8	5067	4	N	N	1	*	*,8,*
contig_72	4891	3	N	N	1	*	*,72,*
contig_83	4662	3	N	N	1	*	*,83,*
contig_57	4499	5	N	N	1	*	*,57,*
contig_38	4124	6	N	N	1	*	*,38,*
contig_64	3589	7	N	N	1	*	*,64,*
contig_47	3383	5	N	N	1	*	*,47,*
contig_39	2834	35	Y	Y	4	*	39
contig_40	2605	7	N	N	1	*	*,40,*
contig_91	2284	8	N	N	2	*	*,91,*
contig_88	2235	3	N	N	1	*	*,88,*
contig_119	2216	21	Y	Y	2	*	119
